user_id,movie_id,view_count,liked,saved,shared,comment_count,search_count,interaction_count,target_score,last_interaction,account_age_days,total_views,total_likes,total_saves,total_shares,total_comments,total_searches,avg_interaction_weight,favorite_genres,preferred_runtime,preferred_release_year,favorite_directors,favorite_writers,interaction_count_user,active_days,genres,rate,release_year,runtime,country,is_series,adult,director_id,writer_id,producer_id,popularity
215,156,0,True,False,False,0,2,3,1.2,2026-01-20,239,493,58,64,39,129,197,0.72,Action|Crime,126,1999,34|2,2|1,42,784,History|Fantasy,5.8,1993,140,Germany,False,True,21,24,23,487
246,10,15,False,False,False,1,0,16,3.5,2025-03-15,297,58,5,25,17,18,130,0.39,Thriller|Horror,93,2019,37|25|44,40|7|44,388,190,Adventure|Drama|Fantasy,7.7,1994,96,Korea,False,False,5,60,26,895
309,6,5,True,False,False,2,1,9,3.1,2025-09-02,879,427,20,3,17,54,61,0.24,Horror|Western|Romance,136,1986,36|5|29,45|11|35,51,240,Drama,5.5,2016,178,Japan,False,False,40,43,49,3346
374,15,2,False,False,False,2,4,8,1.8,2025-05-03,1142,454,68,41,7,109,297,0.42,Fantasy,145,2018,41|22,74|7,93,763,Western|Thriller|Romance,7.9,2021,135,Japan,False,False,6,66,45,1846
219,132,2,False,False,False,0,2,4,0.6,2026-03-13,809,341,103,1,29,148,146,0.2,Drama|Romance|War,143,2017,58,70|79|9,241,658,Comedy,5.9,2020,121,France,False,False,27,40,4,599
194,3,1,False,False,False,2,2,5,1.4,2025-12-19,211,383,50,75,29,15,185,1.34,Thriller|Action|War,127,1985,1|30,61|75,139,748,Music,7.5,2001,156,Canada,False,False,27,3,16,2812
412,25,5,False,False,False,1,4,10,1.9,2026-02-01,32,143,94,7,39,51,147,0.31,Comedy,91,2022,6|15|23,38|23|28,459,723,Music|Family,6.4,1997,76,Iran,True,False,28,57,5,2921
332,59,2,True,False,False,0,1,4,1.5,2025-01-01,844,144,95,44,38,47,124,0.34,Adventure|Romance,131,2003,11|4|34,73|25|62,248,326,Western|TV Movie|War,7.1,1995,89,Italy,False,False,14,63,4,3916
357,71,12,False,True,False,2,3,18,5.2,2025-07-04,204,434,1,68,23,57,247,0.34,War,168,1997,9|33|14,27|59|58,296,582,Science Fiction|War|Comedy,8.9,2004,121,Germany,False,False,2,9,47,4759
66,36,11,False,True,True,1,1,15,5.5,2025-09-11,393,373,92,59,1,62,0,1.28,War,125,2012,32|40,37,111,304,TV Movie|Fantasy|Comedy,9.2,2010,131,France,False,False,52,79,38,864
114,95,3,False,True,False,3,0,7,3.6,2025-11-29,576,218,65,49,17,8,164,1.35,Science Fiction|Crime,151,2009,32|1|31,17|49|8,292,694,Horror|Western|Action,7.8,2008,112,India,False,False,17,34,7,922
186,194,10,True,False,False,3,5,19,5.0,2025-12-12,655,471,114,60,20,127,0,0.72,Comedy|Horror|Documentary,149,1987,30,14,23,232,History|Drama|Science Fiction,7.1,2006,188,Japan,False,False,31,4,23,1458
163,67,13,True,False,False,3,5,22,5.6,2025-10-11,851,315,83,43,16,138,199,1.13,Thriller,121,2012,17,49,85,421,Crime|Horror,6.3,2010,184,UK,False,False,20,70,8,3050
114,2,0,True,False,False,3,5,9,3.0,2026-05-21,1001,292,32,5,20,71,43,0.93,Animation|Science Fiction,170,2017,57|8,16|65,278,173,Action|History|Thriller,7.4,2008,85,France,True,False,9,55,44,361
103,3,11,False,False,True,3,1,16,5.0,2025-05-05,554,44,65,38,23,142,81,1.32,Music,158,1989,12|32|9,70,201,63,Crime,6.3,1982,85,USA,False,False,48,64,38,453
369,5,1,True,False,True,3,0,6,3.9,2026-02-01,831,158,100,51,15,45,269,0.62,Comedy,162,2004,44|18|56,13,74,654,Fantasy|Family,6.6,2024,86,Japan,False,False,60,77,1,2124
455,94,3,False,True,False,0,3,7,2.4,2025-05-18,11,320,16,47,5,5,66,0.88,Documentary,100,1993,32|26|58,25,140,616,History|Thriller|Horror,8.1,2008,170,France,True,False,18,54,27,3362
101,145,6,False,False,False,3,1,10,2.8,2026-02-22,98,30,102,27,10,149,82,1.05,Drama,150,2002,23,50,539,491,Family|Crime,8.3,2007,103,Italy,True,False,42,54,31,4847
144,175,2,False,False,False,2,2,6,1.6,2025-06-30,729,119,64,5,27,100,120,1.24,Music|Thriller|Family,141,2008,32|8|10,33|19,191,717,Action|Science Fiction|Comedy,9.7,1989,122,USA,False,False,56,7,9,2711
92,138,1,False,True,False,1,1,4,2.3,2025-01-31,467,340,105,24,1,149,97,0.29,Action,144,2025,50|54|28,51,99,345,Drama,6.9,1994,96,USA,False,False,7,7,2,616
462,49,4,True,False,False,0,3,8,2.1,2025-05-06,34,67,115,69,8,10,165,1.05,Horror|Romance,159,2019,38|26,35|65,136,863,Family,6.5,1985,183,Canada,True,False,55,77,22,2036
299,112,12,True,False,False,3,5,21,5.4,2026-05-19,147,285,115,0,36,92,213,0.97,Music|Adventure,140,2011,8|3|10,34|41,492,563,War,6.0,2005,113,India,True,True,57,54,5,2868
224,75,12,False,False,False,0,1,13,2.5,2026-01-27,245,129,22,27,8,26,289,1.32,Thriller,127,1995,15|8,56|47|76,524,499,Comedy|Animation|Science Fiction,8.5,2006,175,USA,False,False,35,56,3,2778
32,89,11,False,False,False,3,0,14,3.7,2025-04-11,280,121,86,14,23,7,292,1.06,History|Action,158,2002,43|39|56,40|23|63,238,898,Documentary|Thriller|Family,4.2,2024,150,UK,False,False,46,55,16,4889
371,77,4,True,False,False,0,3,8,2.1,2025-08-26,817,493,107,41,31,36,39,0.65,War,90,2004,53|20|8,47,275,233,History,4.9,2022,162,Germany,False,False,27,57,35,4616
331,66,10,True,False,False,3,2,16,4.7,2025-07-11,147,147,14,22,4,55,195,1.19,War|Horror|Science Fiction,140,2001,14,41|63|72,307,33,History,9.6,1989,186,Canada,True,False,19,72,3,4381
209,43,1,False,False,False,0,5,6,0.7,2025-10-04,114,461,104,80,37,42,231,0.55,Comedy,82,1997,9,22|8,449,182,TV Movie,5.4,2006,156,USA,False,False,5,80,39,3400
408,180,6,False,False,False,0,4,10,1.6,2026-01-15,262,404,14,13,34,28,288,1.13,Action,149,1985,48,50|35|3,380,793,Action,9.1,1996,125,UK,False,True,23,69,33,2649
41,96,15,True,False,False,2,3,21,5.3,2026-02-26,334,100,97,68,34,100,71,0.58,History|Drama|Fantasy,112,2021,53|2,65|47|22,489,817,Thriller|Mystery|TV Movie,9.1,1995,133,Korea,False,True,22,7,42,1711
158,116,14,True,False,False,1,3,19,4.6,2026-05-10,1017,324,96,72,39,13,130,0.3,Fantasy|Family,104,2005,1,58|28,175,640,Mystery|Adventure|War,5.2,2015,183,Germany,False,False,6,76,37,865
328,60,1,False,True,True,1,3,7,3.7,2025-01-06,420,375,106,16,21,120,123,0.91,Adventure,79,1986,28,69,352,248,Action|TV Movie,4.8,2004,139,UK,False,False,56,27,49,2095
332,147,2,True,False,False,0,1,4,1.5,2026-02-02,1142,155,65,47,39,131,184,1.24,Comedy|History,130,2025,17|20,32|51,547,804,Thriller|Adventure,7.0,1982,76,UK,False,False,12,36,34,79
338,96,14,False,False,False,1,3,18,3.6,2025-05-20,203,141,24,38,18,123,11,0.83,History|Romance,143,2016,32|28,21|38|35,363,669,Science Fiction|Romance,4.4,2016,124,Italy,True,False,56,52,35,2003
372,178,9,False,False,True,0,0,10,3.0,2026-04-08,6,201,17,70,23,77,135,1.31,Horror|History,140,2008,17|3,21|23,167,725,Animation|Family,4.1,2024,98,Korea,True,False,24,26,15,2645
211,182,14,False,True,True,0,3,19,5.8,2025-01-05,80,225,20,22,23,17,253,1.18,Drama|Mystery,78,1997,49,24|64,81,573,Mystery,4.9,2013,188,Italy,False,False,28,42,5,2888
426,153,12,False,False,False,3,2,17,4.1,2025-12-24,473,292,67,55,30,90,296,0.29,Action|Animation,106,1986,47|43,47|17,485,205,Horror,4.9,2018,122,USA,False,True,48,77,50,640
410,66,14,False,True,False,3,1,19,5.9,2026-06-21,460,492,59,30,23,124,158,1.31,Horror|Comedy,160,1985,6|7|44,12|17|21,189,346,Science Fiction|Adventure|Mystery,8.5,2025,92,Italy,False,False,50,65,21,1376
41,95,2,False,False,False,2,3,7,1.7,2025-01-31,1043,118,47,75,39,67,221,0.3,TV Movie|History,77,1994,51,16|79|27,535,491,Horror|History|Drama,7.4,2006,105,Italy,False,False,16,68,41,1774
20,48,14,False,False,False,0,2,16,3.0,2025-01-03,286,270,76,51,19,65,150,0.35,War,85,2014,31|42|33,49|24,389,21,Music|Family|Animation,9.2,2004,129,USA,False,False,28,42,46,14
187,76,2,True,False,False,3,3,9,3.2,2026-04-02,1091,117,49,24,29,90,91,0.49,Western|Mystery,150,1988,40|46|58,32,161,802,Family|Animation,5.8,1988,173,Korea,False,False,13,50,16,2915
193,88,15,False,False,False,1,4,20,3.9,2025-08-03,1161,436,27,10,33,93,94,0.82,Thriller|Horror,154,1992,31|6,40,381,581,Fantasy|Music|Adventure,5.9,2023,128,USA,False,False,55,63,34,1675
200,200,1,True,False,False,2,1,5,2.3,2025-03-09,751,300,34,79,7,94,184,0.22,Drama|Comedy,118,2025,42,44|57,62,537,Thriller,9.3,1995,125,Italy,True,False,25,33,12,1344
86,170,6,True,True,False,1,4,13,4.6,2025-01-15,678,185,100,61,39,41,116,0.52,Crime,122,2011,59,39|55,324,450,Western|War,4.4,2020,159,France,False,False,28,72,45,1333
347,130,0,True,False,False,1,4,6,1.9,2025-07-12,997,38,28,70,36,78,283,0.87,Fantasy|Science Fiction|Adventure,159,2014,54|33|42,69|27|56,207,303,Adventure|War,8.5,1986,177,Germany,False,False,23,35,19,940
419,45,6,False,False,False,2,0,8,2.2,2026-01-05,151,226,120,12,33,145,74,1.29,TV Movie,157,2020,28|9|5,4|66,103,522,Romance,6.9,2007,160,Korea,False,False,28,36,15,380
57,126,6,False,False,False,3,1,10,2.8,2026-05-13,876,139,117,71,4,118,229,0.74,Comedy,125,2018,45|39,54|62|19,128,423,Mystery|Science Fiction|Family,4.7,1995,90,USA,False,False,38,51,19,4770
219,148,12,False,True,True,2,2,18,6.3,2025-08-09,842,419,77,35,0,32,40,1.04,TV Movie|Mystery|Adventure,70,2013,2|36,32|37,444,892,War|TV Movie,5.8,1999,84,India,True,False,31,45,29,1612
300,182,3,False,True,False,3,0,7,3.6,2026-06-08,673,424,29,42,35,147,288,0.54,History,93,2012,47|40|31,21,531,850,Thriller|Adventure|War,8.7,1982,86,Italy,False,False,3,74,29,2782
433,111,9,False,True,False,0,3,13,3.6,2025-08-27,796,243,62,24,24,108,109,0.76,History|Horror,163,2018,58|14|27,5|46,299,612,Music,7.6,2013,176,Japan,False,True,28,4,2,96
379,124,2,True,False,True,2,0,6,3.6,2025-05-05,336,314,119,78,31,3,299,0.84,History|Science Fiction|TV Movie,157,1990,4,31|48,342,517,Music|Action|Romance,4.8,2008,113,Iran,False,False,58,57,17,2130
125,183,3,True,False,False,2,5,11,3.1,2026-01-09,659,53,89,3,6,134,240,1.0,Adventure|Drama,116,1994,37|47,34|76|38,303,694,Action,4.9,2016,137,India,False,False,37,77,44,2156
339,48,12,False,False,False,2,3,17,3.7,2026-04-17,922,205,108,3,12,119,290,0.48,History,130,2007,59|54|36,30|51,559,542,Documentary,8.3,2002,175,France,False,False,56,44,8,3503
445,70,10,False,True,False,1,3,15,4.3,2025-09-23,564,157,16,12,36,52,134,0.72,History|Music,142,2010,5,70,465,802,Crime,8.0,2000,121,France,False,False,21,59,33,4126
252,75,11,True,False,False,3,5,20,5.2,2025-06-28,724,55,22,80,23,19,142,0.54,TV Movie,73,1991,34|30,23|52|72,524,833,History,7.3,1997,184,Korea,False,False,45,3,48,1852
26,129,11,False,False,True,3,1,16,5.0,2025-12-08,1153,309,120,38,0,143,96,0.43,Comedy|Horror|Mystery,159,2011,49|31|10,34|18,286,571,Horror,7.1,2020,83,Italy,False,False,17,34,34,2163
99,13,4,False,False,False,1,3,8,1.6,2026-02-24,1051,270,104,70,23,2,124,0.45,Adventure|Animation,145,2004,7,33,541,136,Horror,4.1,1999,113,USA,False,False,51,79,9,3665
182,69,6,True,False,False,0,1,8,2.3,2025-01-05,301,50,100,8,34,111,11,1.05,Science Fiction|Horror,82,2015,42|31,69|31,193,719,Crime|Romance|Drama,5.8,1992,92,UK,False,False,18,7,9,2698
34,16,13,False,False,False,1,2,16,3.3,2025-03-06,1080,207,12,31,40,137,148,1.32,Adventure,89,2021,56|10,52,107,289,TV Movie,8.5,1991,99,Germany,False,False,47,32,44,628
65,162,11,False,False,False,1,2,14,2.9,2025-01-11,48,113,58,66,9,71,136,0.47,Romance|Adventure,71,2006,50|32|59,28|73,382,386,Fantasy|War,7.8,1987,145,UK,False,False,51,66,27,1306
364,143,0,True,False,False,2,5,8,2.5,2025-07-18,1163,196,2,76,16,3,20,1.23,Animation|Adventure,163,2022,1|53|46,72,223,39,Drama|Adventure|History,8.5,1981,113,Japan,False,False,40,17,45,1533
192,8,0,False,False,False,1,2,3,0.7,2025-09-14,381,332,16,15,36,57,114,1.15,Western|Comedy|Music,168,1985,44|48,10,256,641,Western,9.2,1983,111,Germany,True,False,52,48,2,4020
429,123,13,False,True,False,2,3,19,5.4,2026-06-08,233,270,95,80,5,88,241,1.32,Mystery|Thriller,102,2000,57,43,207,770,Music|Western,9.7,1997,169,Iran,False,False,39,13,14,4898
353,17,3,False,False,False,3,0,6,2.1,2025-07-06,62,329,35,39,14,20,263,0.78,Horror,136,2003,8,54|13|29,294,890,Western|Thriller,6.7,2002,159,Germany,True,False,4,5,34,2552
55,128,3,True,True,False,0,5,10,3.6,2025-11-02,377,94,5,8,25,102,8,1.32,Thriller|Crime|Music,87,2024,53,12,116,826,Documentary|Family,4.1,1998,115,UK,True,False,56,15,34,239
118,54,14,False,False,False,1,2,17,3.5,2026-04-01,1038,236,118,52,18,121,137,1.27,Romance|Fantasy,168,2023,47|43|27,56|55,527,501,Western|Crime,8.8,2003,121,India,False,False,31,56,37,2240
496,10,10,True,False,False,2,1,14,4.1,2025-03-08,1124,425,35,1,0,63,147,0.97,Action|Western|Family,120,2020,55,38,278,153,Family|Western,9.8,2009,124,Iran,False,False,39,23,24,2182
341,112,9,False,False,False,2,0,11,2.8,2025-11-13,459,423,8,24,16,55,271,0.41,Science Fiction|Drama,91,2010,39|36,19|72|32,436,473,Family,9.6,2019,164,India,False,False,45,5,8,804
175,59,9,True,True,False,3,5,19,6.3,2025-09-30,243,181,16,45,24,107,73,0.2,Horror|Crime|Romance,126,1986,8|52,68|27|18,244,77,Family,9.3,2019,108,Germany,False,False,58,65,36,2135
289,173,2,False,True,False,2,1,6,3.0,2025-10-28,374,431,1,3,37,138,96,0.56,Animation|Adventure,153,1996,44|18,50|40,125,13,Adventure|Family,9.6,2024,116,India,False,False,25,4,41,2462
73,178,13,False,False,False,2,4,19,4.0,2025-01-05,490,82,71,71,31,148,293,0.73,War,109,2014,37|47,12|38|71,168,809,Comedy,5.8,1991,167,Iran,False,True,54,70,50,1703
320,33,0,False,False,False,2,0,2,1.0,2025-02-26,553,255,5,71,2,77,239,0.86,Comedy|Music,169,2002,11|24|34,63|7|53,127,162,Family|Horror,5.6,1995,174,Japan,False,False,40,73,30,3553
428,122,11,False,False,True,2,3,17,4.7,2025-08-15,643,177,42,67,40,69,299,0.95,History,104,2003,29,49|44|46,540,397,Fantasy|Crime,4.5,1982,77,Korea,True,False,22,42,43,2816
35,172,4,False,True,False,2,2,9,3.5,2026-05-09,712,299,93,62,16,65,13,0.38,Family|Adventure,112,1997,55|43,28,179,237,Science Fiction|TV Movie|Thriller,9.0,2020,113,Germany,False,False,24,60,42,3478
498,30,0,True,True,False,0,1,3,2.6,2025-08-15,294,187,60,57,28,16,156,0.41,Documentary|Thriller,123,2015,58|54|31,28,301,126,Fantasy|Comedy,7.6,2013,96,Germany,False,True,46,22,6,1125
159,104,14,False,False,False,3,4,21,4.7,2025-03-29,695,124,109,0,12,115,27,0.76,Science Fiction,138,1991,5|13|20,53|43|16,79,800,Crime|Drama,5.9,1988,146,Korea,False,False,37,40,40,4420
206,15,6,False,False,True,3,2,12,4.1,2025-12-29,146,279,29,23,38,34,32,1.33,War|Documentary,81,1992,40,48,287,724,Comedy,4.3,2001,176,France,False,False,49,6,15,466
423,181,9,False,False,False,3,1,13,3.4,2026-04-22,751,432,80,74,27,45,273,1.34,Animation|Mystery,70,1993,12|14|28,61,123,363,Science Fiction,6.6,1999,111,Iran,False,False,51,49,18,4892
100,80,0,True,False,False,0,2,3,1.2,2026-01-02,777,343,97,79,4,65,285,1.33,Drama,155,1985,39|49,53,291,836,Romance|Documentary|Horror,5.9,2002,91,Germany,False,False,24,19,50,4745
80,15,6,False,True,False,0,2,9,2.9,2026-04-07,363,435,65,49,1,100,187,1.29,Thriller,170,1998,7,14|73|64,560,21,Action|Music|Thriller,5.1,1988,90,Canada,False,False,33,47,42,244
3,65,7,False,False,False,3,0,10,2.9,2026-03-30,878,393,87,14,24,95,270,0.65,Music,127,1996,38|7,21,320,137,Thriller|War|Romance,7.5,2020,186,Japan,True,False,45,71,3,2788
471,148,8,False,False,False,3,3,14,3.4,2025-01-04,223,433,100,14,21,128,121,1.38,Music,112,2024,51,64,45,498,Music,7.7,2000,155,France,True,False,4,32,7,2482
311,46,11,False,True,False,1,5,18,4.7,2025-10-14,584,229,97,6,32,42,0,1.04,Adventure,123,1992,10|55,64|44,349,832,Thriller,8.7,2002,190,USA,False,False,32,36,17,1052
315,49,13,False,False,False,3,2,18,4.3,2025-01-22,1178,402,102,43,0,26,120,0.61,Animation|History|Family,146,1989,30|45|26,59|16|33,491,379,Fantasy|Action,5.0,1992,160,France,True,False,22,60,41,2321
220,13,3,False,False,False,0,2,5,0.8,2026-04-26,414,230,94,42,7,42,111,0.68,Mystery|Crime|Horror,138,2009,32|54,60,461,185,Adventure|History,5.2,2018,139,India,False,False,39,53,2,3419
156,170,4,False,True,False,1,4,10,3.2,2025-03-12,129,386,2,55,0,123,210,1.12,Fantasy|Documentary,105,1989,58,12|63,542,419,Comedy|Horror|Adventure,5.7,1994,175,USA,False,False,6,12,5,3542
290,134,14,False,False,False,0,2,16,3.0,2026-04-19,1114,272,53,31,35,112,178,0.94,Horror|History,153,1997,5,4|47,398,532,Animation|Family|Romance,5.0,2005,102,Canada,False,True,8,43,13,2443
199,21,8,False,True,True,0,1,11,4.4,2026-03-08,263,66,39,19,20,12,217,0.98,Animation,97,1985,32|37,75|64|39,172,384,TV Movie,7.5,1989,125,Korea,False,False,54,26,48,2117
79,111,8,False,False,False,0,0,8,1.6,2025-05-29,188,500,19,45,26,92,211,1.3,Science Fiction,119,2010,49|56,58,399,51,War,9.1,2018,121,Germany,False,False,49,71,18,3307
149,179,14,False,True,True,2,5,23,7.0,2025-09-24,839,69,105,60,7,72,267,1.04,History,134,1992,34,27,205,102,Action|Family|Comedy,5.8,1986,90,Iran,False,False,54,63,43,4035
360,44,9,True,False,False,2,3,15,4.1,2025-12-01,686,340,43,27,32,45,266,0.82,Romance,150,1998,45|9|23,40,523,444,Comedy|Family|War,8.5,2022,121,India,False,False,5,80,21,314
145,87,15,True,False,False,2,4,22,5.4,2025-10-07,546,275,68,58,18,61,263,0.46,Action,104,1997,3,14|51|21,48,205,Western|Music|Adventure,6.9,1991,84,Korea,True,False,36,31,23,3648
204,51,1,False,False,False,0,0,1,0.2,2026-04-19,1097,177,110,51,37,3,110,1.13,Music|TV Movie,161,1985,52|51|1,72,335,784,Romance|War|Family,8.8,2025,188,Iran,True,False,45,43,48,2523
321,107,0,True,False,False,1,5,7,2.0,2025-02-26,1013,64,49,53,19,71,242,0.87,Action|Crime,82,2022,32|26|9,8,348,738,Western|Drama,9.2,1996,153,Canada,False,False,43,26,3,4051
289,130,13,False,False,False,0,5,18,3.1,2025-01-06,497,169,27,6,9,139,45,0.52,Horror,119,2000,26|25|11,62|6,57,826,History|War,9.7,1999,75,France,False,False,54,70,21,2527
484,10,7,False,False,False,2,4,13,2.8,2025-11-06,551,368,84,80,32,75,125,0.54,Documentary,86,2020,37|24|35,42|64,584,499,Action,9.3,1992,184,Germany,True,False,51,66,19,3354
25,13,10,False,False,False,2,3,15,3.3,2025-11-10,771,112,91,74,40,92,160,0.52,Science Fiction|Action|War,109,2021,52|39,40,266,63,Horror,5.7,2007,94,Italy,True,False,13,80,42,4418
289,159,2,True,False,False,3,0,6,2.9,2025-01-19,77,231,89,29,25,78,138,0.66,Drama|Comedy|Horror,148,2015,7|28|6,39,299,630,Adventure|Animation|Comedy,5.1,2017,164,France,True,False,28,23,49,1614
53,127,15,False,False,False,3,0,18,4.5,2026-03-20,622,267,5,4,26,37,70,0.73,Adventure|Fantasy|History,140,2021,19|44,73|44|48,599,494,Horror|Crime,6.7,2024,153,Korea,False,False,9,4,15,873
500,37,9,False,False,True,2,4,16,4.4,2026-01-12,191,280,85,54,26,50,128,0.27,Horror|Family,125,2003,27|46|59,8|25,14,862,History|Romance|Drama,7.9,1984,142,UK,False,False,60,47,38,769
494,42,4,False,False,False,1,1,6,1.4,2025-05-27,77,124,57,42,36,97,154,1.12,Horror|Adventure,92,2016,18,17,272,275,Adventure|Thriller|TV Movie,6.5,2018,82,USA,False,False,46,37,1,635
102,106,13,True,True,False,3,2,20,6.8,2025-09-25,712,309,104,13,39,55,198,0.77,Action|Documentary,147,2001,38|47|42,58|43,428,315,Fantasy|Action|Drama,6.5,1989,151,UK,False,False,35,35,45,489
490,33,5,True,False,False,1,3,10,2.8,2025-12-08,1058,430,110,62,13,113,262,1.33,Documentary,70,2002,29|58|3,6,167,18,Romance|History|Adventure,8.8,1992,125,Iran,False,False,32,44,38,845
500,92,5,False,False,False,0,0,5,1.0,2025-04-17,486,284,24,74,11,65,132,0.5,Comedy|History,87,1985,13|10,65,475,360,War|History|Mystery,7.2,1983,165,India,False,False,35,80,47,3750
456,109,9,False,False,False,1,1,11,2.4,2026-01-21,1087,180,6,30,34,150,92,0.36,Mystery|War,124,1998,11|2|58,3|57,16,40,Comedy,8.6,1994,99,Japan,False,True,35,25,19,664
216,131,4,True,False,False,2,3,10,3.1,2026-03-23,1190,313,23,58,7,115,30,1.07,Music|Western,87,2007,36|18|30,9|69|31,386,775,TV Movie|History,4.6,1992,103,Germany,False,False,39,18,10,2241
327,126,2,True,False,True,1,4,9,3.5,2025-02-07,140,168,18,70,13,55,22,0.35,Mystery|Thriller,156,1993,44,1,195,862,Romance|Science Fiction|Action,9.2,1986,83,France,False,False,26,1,46,2710
321,47,3,False,False,False,2,0,5,1.6,2025-03-23,11,283,104,27,36,138,109,1.13,Animation|Romance,85,2000,41|31,79|61,109,282,Documentary,7.6,1983,132,India,False,False,29,17,32,1101
368,191,5,True,False,False,3,1,10,3.6,2026-04-16,870,28,46,57,36,51,252,0.34,TV Movie|Family|History,147,2025,59,45|38,400,459,Animation|Music,8.8,2012,84,USA,False,False,23,13,2,928
11,36,6,True,True,False,0,4,12,4.1,2025-11-23,1186,238,103,73,9,66,249,1.29,Action|Music|TV Movie,167,2009,9,12,496,383,War|Comedy|Action,4.3,1983,75,Canada,False,False,7,77,14,1412
383,8,2,False,False,True,3,4,10,3.5,2025-03-21,714,401,110,34,19,65,253,0.98,Crime,81,1988,48|51,63|23,190,838,Crime|War,5.3,1992,137,France,False,False,32,70,11,626
126,32,0,False,False,False,3,5,8,2.0,2025-03-24,52,201,43,44,30,84,45,1.09,Western,123,2024,6,70|49,401,27,Comedy|Documentary|Drama,7.8,1984,164,USA,False,True,8,24,46,3191
233,61,9,False,False,False,0,0,9,1.8,2025-12-09,439,386,35,32,35,60,168,0.42,Adventure,153,2001,30|2|58,33|65,232,422,Western|Adventure,7.3,2022,119,Canada,False,False,48,20,41,4326
404,73,13,False,False,False,1,4,18,3.5,2025-03-16,577,439,115,4,2,127,81,0.54,Horror|Drama|Music,93,2002,40,18|42,526,465,War|Adventure,4.3,1992,84,Korea,False,False,37,10,41,926
312,15,13,False,False,False,3,0,16,4.1,2025-08-26,101,457,49,12,22,85,83,1.04,Mystery,159,1994,6|37,64,231,584,Western|Fantasy,6.0,1984,102,Iran,False,False,24,17,24,2645
422,48,5,False,False,False,1,3,9,1.8,2025-06-16,90,45,73,10,39,96,42,0.3,Documentary|Music,137,1994,12,78,16,417,Science Fiction|Drama,8.2,2018,183,Japan,False,False,16,39,19,4457
313,58,7,False,False,False,2,1,10,2.5,2025-08-03,287,199,99,64,34,135,53,0.89,Romance,76,1997,20|39|56,19|46|63,95,498,Action,4.5,2003,144,USA,False,False,29,5,19,2266
470,77,7,False,True,False,0,5,13,3.4,2025-07-12,738,127,114,22,30,126,118,1.0,Crime,127,2015,52,45|34|26,498,410,Documentary,6.5,2007,131,Iran,False,False,29,48,32,4673
338,163,5,False,False,False,3,0,8,2.5,2025-02-10,306,97,103,16,6,72,25,0.61,Horror|Thriller|Western,158,1999,4,68,19,490,Action,5.2,1990,158,USA,False,True,22,50,3,3240
274,106,13,True,False,False,3,5,22,5.6,2025-06-21,308,455,8,48,12,14,124,0.62,Horror,102,1985,29,67,52,711,Family|Animation,4.9,2010,75,USA,False,False,31,63,48,3338
88,66,0,False,True,False,1,2,4,2.2,2025-02-27,359,97,117,51,28,29,116,0.6,Animation,74,2017,2,37,216,404,Crime|Family,5.2,1983,189,UK,False,False,43,2,8,841
480,43,13,True,False,False,1,0,15,4.1,2025-09-05,995,414,80,51,19,129,0,1.1,Crime|Mystery|Documentary,77,2001,7|4,39|23|9,182,280,Crime|Science Fiction,4.2,2005,160,Canada,True,False,34,22,25,1601
